latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.999925,-0.454136,24.00,0.00,0.00,62.11,24.20,24.20,11.46,74.47,240913,2021-08-11 17:03:08.447,2021-08-11 18:03:08.447,17,0,0,15.318,51.999699,-0.454963,0.00,0.00,0.00,3.30,-6.10,-10.50,0,1,0,78,98,-9991,3425,15318,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701388447,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-33.00,-61.00,-105.00,-184.00,0.00,-102.00,6,240.00,0.00,621.09,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454136,23.90,0.00,0.00,62.12,24.20,24.20,11.46,74.47,241016,2021-08-11 17:03:08.550,2021-08-11 18:03:08.550,17,0,0,15.318,51.999699,-0.454963,0.00,0.00,0.00,3.60,-6.20,-10.40,0,1,0,78,98,-9991,3425,15318,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701388550,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-36.00,-62.00,-104.00,-184.00,0.00,-102.00,6,239.00,0.00,621.18,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454136,23.90,0.00,0.00,62.11,24.20,24.20,11.46,74.47,241115,2021-08-11 17:03:08.650,2021-08-11 18:03:08.649,17,0,0,15.318,51.999699,-0.454963,0.00,0.00,0.00,3.90,-6.00,-10.30,0,1,0,78,98,-9991,3425,15318,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701388649,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-39.00,-60.00,-103.00,-184.00,0.00,-102.00,6,239.00,0.00,621.11,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454136,23.90,0.00,0.10,62.11,24.20,24.20,11.46,74.47,241218,2021-08-11 17:03:08.752,2021-08-11 18:03:08.752,17,0,0,15.318,51.999699,-0.454963,0.10,0.00,0.00,4.30,-5.80,-10.30,0,1,0,78,98,-9991,3425,15318,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701388752,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-43.00,-58.00,-103.00,-184.00,0.00,-102.00,6,239.00,1.00,621.11,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454136,23.90,0.00,0.10,62.13,24.20,24.20,11.46,74.47,241323,2021-08-11 17:03:08.858,2021-08-11 18:03:08.857,17,0,0,15.318,51.999699,-0.454963,0.10,0.00,0.00,4.80,-5.70,-10.30,0,1,0,78,98,-9991,3425,15318,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701388857,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-48.00,-57.00,-103.00,-184.00,0.00,-102.00,6,239.00,1.00,621.28,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454136,23.90,0.00,0.10,62.15,24.20,24.20,11.46,74.47,241516,2021-08-11 17:03:09.050,2021-08-11 18:03:09.050,17,0,0,15.294,51.999699,-0.454963,0.10,0.00,0.00,5.10,-5.80,-10.40,0,1,0,78,98,-10318,3425,15294,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701389050,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-51.00,-58.00,-104.00,-184.00,0.00,-102.00,6,239.00,1.00,621.47,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454136,23.90,0.00,0.10,62.15,24.20,24.20,11.46,74.47,241614,2021-08-11 17:03:09.148,2021-08-11 18:03:09.148,17,0,0,15.294,51.999699,-0.454963,0.10,0.00,0.00,5.30,-5.80,-10.50,0,1,0,78,98,-10318,3425,15294,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701389148,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-53.00,-58.00,-105.00,-184.00,0.00,-102.00,6,239.00,1.00,621.54,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454136,23.90,0.00,0.10,62.15,24.20,24.20,11.46,74.47,241712,2021-08-11 17:03:09.247,2021-08-11 18:03:09.246,17,0,0,15.294,51.999699,-0.454963,0.10,0.00,0.00,5.10,-5.80,-10.50,0,1,0,78,98,-10318,3425,15294,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701389246,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-51.00,-58.00,-105.00,-184.00,0.00,-102.00,6,239.00,1.00,621.51,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454136,23.90,0.00,0.10,62.15,24.20,24.20,11.46,74.47,241812,2021-08-11 17:03:09.346,2021-08-11 18:03:09.346,17,0,0,15.294,51.999699,-0.454963,0.10,0.00,0.00,5.00,-5.70,-10.50,0,1,0,78,98,-10318,3425,15294,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701389346,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-50.00,-57.00,-105.00,-184.00,0.00,-102.00,6,239.00,1.00,621.55,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454136,23.90,0.00,0.10,62.15,24.20,24.20,11.46,74.47,241913,2021-08-11 17:03:09.447,2021-08-11 18:03:09.447,17,0,0,15.294,51.999699,-0.454963,0.10,0.00,0.00,4.90,-5.60,-10.70,0,1,0,78,98,-10318,3425,15294,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701389447,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-49.00,-56.00,-107.00,-184.00,0.00,-102.00,6,239.00,1.00,621.50,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454136,23.90,0.00,0.10,62.15,24.20,24.20,11.46,74.47,242012,2021-08-11 17:03:09.547,2021-08-11 18:03:09.546,17,0,0,15.294,51.999699,-0.454963,0.10,0.00,0.00,5.30,-5.20,-10.80,0,1,0,78,98,-10318,3425,15294,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701389546,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-53.00,-52.00,-108.00,-184.00,0.00,-102.00,6,239.00,1.00,621.48,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454137,23.90,0.00,0.10,62.14,24.20,24.20,11.46,74.47,242214,2021-08-11 17:03:09.749,2021-08-11 18:03:09.748,17,0,0,15.294,51.999699,-0.454963,0.10,0.00,0.00,5.60,-5.00,-10.80,0,1,0,78,98,-10318,3425,15294,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701389748,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-56.00,-50.00,-108.00,-184.00,0.00,-102.00,6,239.00,1.00,621.37,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454137,23.90,0.00,0.10,62.13,24.20,24.20,11.46,74.47,242318,2021-08-11 17:03:09.853,2021-08-11 18:03:09.853,17,0,0,15.283,51.999699,-0.454963,0.10,0.00,0.00,5.40,-4.90,-10.80,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701389852,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-54.00,-49.00,-108.00,-184.00,0.00,-102.00,6,239.00,1.00,621.27,1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999927,-0.454137,23.90,0.00,0.10,62.11,24.20,24.20,11.46,74.47,242514,2021-08-11 17:03:10.048,2021-08-11 18:03:10.048,18,0,0,15.283,51.999699,-0.454963,0.00,-0.10,0.00,5.30,-4.70,-10.60,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390048,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-53.00,-47.00,-106.00,-184.00,0.00,-102.00,6,239.00,1.00,621.05,0.00,-1.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999927,-0.454138,23.90,0.00,0.10,62.10,24.20,24.20,11.46,74.47,242619,2021-08-11 17:03:10.153,2021-08-11 18:03:10.153,18,0,0,15.283,51.999699,-0.454963,0.00,-0.10,0.00,5.80,-4.60,-10.60,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390153,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-58.00,-46.00,-106.00,-184.00,0.00,-102.00,6,239.00,1.00,620.97,0.00,-1.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999927,-0.454138,23.90,0.00,0.10,62.08,24.20,24.20,11.46,74.47,242721,2021-08-11 17:03:10.255,2021-08-11 18:03:10.255,18,0,0,15.283,51.999699,-0.454963,0.00,-0.10,0.00,6.30,-4.30,-10.80,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390255,3823,3845,3846,3833,0,0,4,,,,,,,0,0,0,-63.00,-43.00,-108.00,-184.00,0.00,-102.00,6,239.00,1.00,620.85,0.00,-1.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999927,-0.454138,23.90,0.00,0.00,62.08,24.20,24.20,11.46,74.47,242816,2021-08-11 17:03:10.350,2021-08-11 18:03:10.350,18,0,0,15.283,51.999699,-0.454963,0.00,0.00,0.00,6.60,-3.90,-10.80,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390350,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-66.00,-39.00,-108.00,-184.00,0.00,-102.00,6,239.00,0.00,620.79,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999927,-0.454138,23.90,0.00,0.00,62.06,24.20,24.20,11.46,74.47,242914,2021-08-11 17:03:10.449,2021-08-11 18:03:10.448,18,0,0,15.283,51.999699,-0.454963,0.00,0.00,0.00,6.50,-3.80,-10.80,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390448,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-65.00,-38.00,-108.00,-184.00,0.00,-102.00,6,239.00,0.00,620.65,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999927,-0.454138,23.90,0.00,0.00,62.06,24.20,24.20,11.46,74.47,243015,2021-08-11 17:03:10.549,2021-08-11 18:03:10.549,18,0,0,15.283,51.999699,-0.454963,0.00,0.00,0.00,6.10,-4.00,-10.90,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390549,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-61.00,-40.00,-109.00,-184.00,0.00,-102.00,6,239.00,0.00,620.60,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999927,-0.454138,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,243115,2021-08-11 17:03:10.650,2021-08-11 18:03:10.649,18,0,0,15.283,51.999699,-0.454963,0.00,0.00,0.00,5.70,-3.90,-10.90,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390649,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-57.00,-39.00,-109.00,-184.00,0.00,-102.00,6,239.00,0.00,620.55,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,243218,2021-08-11 17:03:10.752,2021-08-11 18:03:10.752,18,0,0,15.283,51.999699,-0.454963,0.00,0.00,0.00,5.40,-4.10,-10.80,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390752,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-54.00,-41.00,-108.00,-184.00,0.00,-102.00,6,239.00,0.00,620.55,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,243318,2021-08-11 17:03:10.853,2021-08-11 18:03:10.852,18,0,0,15.283,51.999699,-0.454963,0.00,0.00,0.00,5.20,-4.00,-10.80,0,1,0,78,98,-10526,3425,15283,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390852,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-52.00,-40.00,-108.00,-184.00,0.00,-102.00,6,239.00,0.00,620.52,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,243415,2021-08-11 17:03:10.949,2021-08-11 18:03:10.949,18,0,0,15.267,51.999699,-0.454963,0.00,0.00,0.00,5.20,-4.10,-10.70,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701390949,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-52.00,-41.00,-107.00,-184.00,0.00,-102.00,6,239.00,0.00,620.55,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,243520,2021-08-11 17:03:11.055,2021-08-11 18:03:11.054,18,0,0,15.267,51.999699,-0.454963,0.00,0.00,0.00,5.10,-4.20,-10.70,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391054,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-51.00,-42.00,-107.00,-184.00,0.00,-102.00,6,239.00,0.00,620.46,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,243616,2021-08-11 17:03:11.151,2021-08-11 18:03:11.150,18,0,0,15.267,51.999699,-0.454963,0.00,0.00,0.00,4.70,-4.60,-10.70,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391150,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-47.00,-46.00,-107.00,-184.00,0.00,-102.00,6,239.00,0.00,620.46,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.04,24.20,24.20,11.46,74.47,243718,2021-08-11 17:03:11.252,2021-08-11 18:03:11.252,18,0,0,15.267,51.999699,-0.454963,0.00,0.00,0.00,4.70,-4.50,-10.80,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391252,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-47.00,-45.00,-108.00,-184.00,0.00,-102.00,6,239.00,0.00,620.41,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.10,62.04,24.20,24.20,11.46,74.47,243813,2021-08-11 17:03:11.347,2021-08-11 18:03:11.347,18,0,0,15.267,51.999699,-0.454963,-0.10,0.00,0.00,4.70,-4.40,-10.80,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391347,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-47.00,-44.00,-108.00,-184.00,0.00,-102.00,6,239.00,1.00,620.40,-1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.10,62.04,24.20,24.20,11.46,74.47,243915,2021-08-11 17:03:11.449,2021-08-11 18:03:11.449,18,0,0,15.267,51.999699,-0.454963,-0.10,0.00,0.00,4.30,-4.20,-10.80,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391449,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-43.00,-42.00,-108.00,-184.00,0.00,-102.00,6,239.00,1.00,620.38,-1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.10,62.04,24.20,24.20,11.46,74.47,244016,2021-08-11 17:03:11.550,2021-08-11 18:03:11.550,18,0,0,15.267,51.999699,-0.454963,-0.10,0.00,0.00,3.90,-4.10,-10.80,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391550,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-39.00,-41.00,-108.00,-184.00,0.00,-102.00,6,239.00,1.00,620.39,-1.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.03,24.20,24.20,11.46,74.47,244112,2021-08-11 17:03:11.647,2021-08-11 18:03:11.646,18,0,0,15.267,51.999699,-0.454963,0.00,0.00,0.00,3.40,-4.30,-10.70,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391646,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-34.00,-43.00,-107.00,-184.00,0.00,-102.00,6,239.00,0.00,620.30,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.03,24.20,24.20,11.46,74.47,244215,2021-08-11 17:03:11.750,2021-08-11 18:03:11.750,18,0,0,15.267,51.999699,-0.454963,0.00,0.00,0.00,3.20,-4.40,-10.70,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391749,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-32.00,-44.00,-107.00,-184.00,0.00,-102.00,6,239.00,0.00,620.31,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.04,24.20,24.20,11.46,74.47,244314,2021-08-11 17:03:11.849,2021-08-11 18:03:11.848,18,0,0,15.267,51.999699,-0.454963,0.00,0.00,0.00,3.20,-4.40,-10.70,0,1,0,78,98,-10891,3425,15267,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391848,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-32.00,-44.00,-107.00,-184.00,0.00,-102.00,6,239.00,0.00,620.41,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454138,23.90,0.00,0.00,62.04,24.20,24.20,11.46,74.47,244423,2021-08-11 17:03:11.958,2021-08-11 18:03:11.957,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,0.00,3.10,-4.60,-10.80,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701391957,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-31.00,-46.00,-108.00,-184.00,0.00,-102.00,6,239.00,0.00,620.44,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454137,23.90,0.00,0.00,62.04,24.20,24.20,11.46,74.47,244553,2021-08-11 17:03:12.087,2021-08-11 18:03:12.087,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,0.00,3.30,-4.90,-10.80,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701392087,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-33.00,-49.00,-108.00,-184.00,0.00,-102.00,6,239.00,0.00,620.45,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454137,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,244616,2021-08-11 17:03:12.150,2021-08-11 18:03:12.150,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,0.00,3.40,-4.90,-10.90,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701392150,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-34.00,-49.00,-109.00,-184.00,0.00,-102.00,6,239.00,0.00,620.46,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454137,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,244716,2021-08-11 17:03:12.250,2021-08-11 18:03:12.250,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,0.00,3.60,-4.90,-10.90,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-GPS,1,1,0,0,0,0,0,1628701392250,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-36.00,-49.00,-109.00,-184.00,0.00,-102.00,9,239.00,0.00,620.48,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454137,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,244814,2021-08-11 17:03:12.348,2021-08-11 18:03:12.348,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,0.00,4.30,-4.60,-10.80,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-POI,1,1,0,0,0,0,0,1628701392348,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-43.00,-46.00,-108.00,-184.00,0.00,-102.00,9,239.00,0.00,620.46,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454137,23.90,0.00,0.00,62.05,24.20,24.20,11.46,74.47,244921,2021-08-11 17:03:12.456,2021-08-11 18:03:12.456,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,0.00,4.50,-4.20,-10.80,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-POI,1,1,0,0,0,0,0,1628701392455,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-45.00,-42.00,-108.00,-184.00,0.00,-102.00,9,239.00,0.00,620.52,0.00,0.00,0.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999926,-0.454137,24.00,0.00,0.20,62.05,24.20,24.20,11.46,74.47,245015,2021-08-11 17:03:12.549,2021-08-11 18:03:12.549,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,-0.20,4.60,-4.00,-10.70,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-POI,1,1,0,0,0,0,0,1628701392549,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-46.00,-40.00,-107.00,-184.00,0.00,-102.00,9,240.00,2.00,620.51,0.00,0.00,-2.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454137,24.00,0.00,0.50,62.06,24.20,24.20,11.46,74.47,245116,2021-08-11 17:03:12.650,2021-08-11 18:03:12.650,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,-0.50,4.40,-3.90,-10.70,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-POI,1,1,0,0,0,0,0,1628701392650,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-44.00,-39.00,-107.00,-184.00,0.00,-102.00,9,240.00,5.00,620.55,0.00,0.00,-5.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454137,24.10,0.00,0.50,62.05,24.20,24.20,11.46,74.47,245214,2021-08-11 17:03:12.748,2021-08-11 18:03:12.748,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,-0.50,4.20,-4.10,-10.80,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-POI,1,1,0,0,0,0,0,1628701392748,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-42.00,-41.00,-108.00,-184.00,0.00,-102.00,9,241.00,5.00,620.55,0.00,0.00,-5.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454137,24.20,0.00,0.80,62.05,24.20,24.20,11.46,74.47,245312,2021-08-11 17:03:12.847,2021-08-11 18:03:12.847,18,0,0,15.291,51.999699,-0.454963,0.00,0.00,-0.80,4.00,-4.20,-10.80,0,1,0,78,98,-10241,3425,15291,3111.00,11,F-POI,1,1,0,0,0,0,0,1628701392846,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-40.00,-42.00,-108.00,-184.00,0.00,-102.00,9,242.00,8.00,620.50,0.00,0.00,-8.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454137,24.30,0.00,0.90,62.05,24.30,24.30,11.46,74.47,245413,2021-08-11 17:03:12.948,2021-08-11 18:03:12.947,18,0,0,15.286,51.999699,-0.454963,0.00,0.00,-0.90,3.90,-4.30,-10.80,0,1,0,78,98,-10595,3425,15286,3111.00,11,F-POI,1,1,0,0,0,0,0,1628701392947,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-39.00,-43.00,-108.00,-184.00,0.00,-102.00,9,243.00,9.00,620.47,0.00,0.00,-9.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
51.999925,-0.454137,24.30,0.00,0.90,62.04,24.30,24.30,11.46,74.47,245514,2021-08-11 17:03:13.048,2021-08-11 18:03:13.048,18,0,0,15.286,51.999699,-0.454963,0.00,0.00,-1.10,3.80,-4.10,-10.90,0,1,0,78,98,-10595,3425,15286,3111.00,11,F-POI,1,1,0,0,0,0,0,1628701393048,3805,3833,3828,3810,0,0,4,,,,,,,0,0,0,-38.00,-41.00,-109.00,-184.00,0.00,-102.00,9,243.00,9.00,620.43,0.00,0.00,-11.00,0,,,100,100,19,0,0,0,0,2,3,,,,,0.0,0.0,-1
